V0 (1) = 800.000
#  i    sp levels      j     sp levels     k     sp levels     l     sp levels    isospin   V_pair
   6    -11.302825     1    -26.623512     4    -11.317252     5    -11.302825     1      2.727196
   6    -11.302825     1    -26.623512     4    -11.317252     6    -11.302825     1     -1.824956
   6    -11.302825     1    -26.623512     4    -11.317252     7     -4.228309     1      1.647061
   6    -11.302825     1    -26.623512     4    -11.317252     8     -4.228309     1      2.179461
   6    -11.302825     1    -26.623512     5    -11.302825     1    -26.623512     1      2.339442
   6    -11.302825     1    -26.623512     5    -11.302825     2    -26.623512     1     -4.330145
   6    -11.302825     1    -26.623512     5    -11.302825     3    -11.317252     1     -1.824956
   6    -11.302825     1    -26.623512     5    -11.302825     4    -11.317252     1     -2.727196
   6    -11.302825     1    -26.623512     5    -11.302825     6    -11.302825     1     -4.961607
   6    -11.302825     1    -26.623512     5    -11.302825     7     -4.228309     1      2.841121
   6    -11.302825     1    -26.623512     5    -11.302825     8     -4.228309     1     -1.102766
   6    -11.302825     1    -26.623512     6    -11.302825     1    -26.623512     1      4.330145
   6    -11.302825     1    -26.623512     6    -11.302825     2    -26.623512     1      2.339442
   6    -11.302825     1    -26.623512     6    -11.302825     3    -11.317252     1     -2.727196
   6    -11.302825     1    -26.623512     6    -11.302825     4    -11.317252     1      1.824956
   6    -11.302825     1    -26.623512     6    -11.302825     5    -11.302825     1      4.961607
   6    -11.302825     1    -26.623512     6    -11.302825     7     -4.228309     1      1.102766
   6    -11.302825     1    -26.623512     6    -11.302825     8     -4.228309     1      2.841121
   6    -11.302825     1    -26.623512     7     -4.228309     1    -26.623512     1     -2.715405
   6    -11.302825     1    -26.623512     7     -4.228309     2    -26.623512     1     -2.549671
   6    -11.302825     1    -26.623512     7     -4.228309     3    -11.317252     1      2.179461
   6    -11.302825     1    -26.623512     7     -4.228309     4    -11.317252     1     -1.647061
   6    -11.302825     1    -26.623512     7     -4.228309     5    -11.302825     1     -2.841121
   6    -11.302825     1    -26.623512     7     -4.228309     6    -11.302825     1     -1.102766
   6    -11.302825     1    -26.623512     7     -4.228309     8     -4.228309     1     -2.965656
   6    -11.302825     1    -26.623512     8     -4.228309     1    -26.623512     1      2.549671
   6    -11.302825     1    -26.623512     8     -4.228309     2    -26.623512     1     -2.715405
   6    -11.302825     1    -26.623512     8     -4.228309     3    -11.317252     1     -1.647061
   6    -11.302825     1    -26.623512     8     -4.228309     4    -11.317252     1     -2.179461
   6    -11.302825     1    -26.623512     8     -4.228309     5    -11.302825     1      1.102766
   6    -11.302825     1    -26.623512     8     -4.228309     6    -11.302825     1     -2.841121
   6    -11.302825     1    -26.623512     8     -4.228309     7     -4.228309     1      2.965656
   6    -11.302825     2    -26.623512     1    -26.623512     2    -26.623512     1     -4.778898
   6    -11.302825     2    -26.623512     1    -26.623512     3    -11.317252     1      0.000063
   6    -11.302825     2    -26.623512     1    -26.623512     4    -11.317252     1     -3.763102
   6    -11.302825     2    -26.623512     1    -26.623512     5    -11.302825     1     -2.178114
   6    -11.302825     2    -26.623512     1    -26.623512     6    -11.302825     1     -2.339442
   6    -11.302825     2    -26.623512     1    -26.623512     7     -4.228309     1      2.541850
   6    -11.302825     2    -26.623512     1    -26.623512     8     -4.228309     1     -1.371424
   6    -11.302825     2    -26.623512     2    -26.623512     1    -26.623512     1      4.778898
   6    -11.302825     2    -26.623512     2    -26.623512     3    -11.317252     1     -3.763102
   6    -11.302825     2    -26.623512     2    -26.623512     4    -11.317252     1     -0.000063
   6    -11.302825     2    -26.623512     2    -26.623512     5    -11.302825     1      2.339442
   6    -11.302825     2    -26.623512     2    -26.623512     6    -11.302825     1     -2.178114
   6    -11.302825     2    -26.623512     2    -26.623512     7     -4.228309     1      1.371424
   6    -11.302825     2    -26.623512     2    -26.623512     8     -4.228309     1      2.541850
   6    -11.302825     2    -26.623512     3    -11.317252     1    -26.623512     1     -0.000063
   6    -11.302825     2    -26.623512     3    -11.317252     2    -26.623512     1      3.763102
   6    -11.302825     2    -26.623512     3    -11.317252     4    -11.317252     1      3.495303
   6    -11.302825     2    -26.623512     3    -11.317252     5    -11.302825     1      2.023199
   6    -11.302825     2    -26.623512     3    -11.317252     6    -11.302825     1      1.825032
   6    -11.302825     2    -26.623512     3    -11.317252     7     -4.228309     1     -2.426755
   6    -11.302825     2    -26.623512     3    -11.317252     8     -4.228309     1      1.100094
   6    -11.302825     2    -26.623512     4    -11.317252     1    -26.623512     1      3.763102
   6    -11.302825     2    -26.623512     4    -11.317252     2    -26.623512     1      0.000063
   6    -11.302825     2    -26.623512     4    -11.317252     3    -11.317252     1     -3.495303
   6    -11.302825     2    -26.623512     4    -11.317252     5    -11.302825     1      1.825032
   6    -11.302825     2    -26.623512     4    -11.317252     6    -11.302825     1     -2.023199
   6    -11.302825     2    -26.623512     4    -11.317252     7     -4.228309     1      1.100094
   6    -11.302825     2    -26.623512     4    -11.317252     8     -4.228309     1      2.426755
   6    -11.302825     2    -26.623512     5    -11.302825     1    -26.623512     1      2.178114
   6    -11.302825     2    -26.623512     5    -11.302825     2    -26.623512     1     -2.339442
   6    -11.302825     2    -26.623512     5    -11.302825     3    -11.317252     1     -2.023199
   6    -11.302825     2    -26.623512     5    -11.302825     4    -11.317252     1     -1.825032
   6    -11.302825     2    -26.623512     5    -11.302825     6    -11.302825     1     -2.749231
   6    -11.302825     2    -26.623512     5    -11.302825     7     -4.228309     1      1.898121
   6    -11.302825     2    -26.623512     5    -11.302825     8     -4.228309     1      0.451601
   6    -11.302825     2    -26.623512     6    -11.302825     1    -26.623512     1      2.339442
   6    -11.302825     2    -26.623512     6    -11.302825     2    -26.623512     1      2.178114
   6    -11.302825     2    -26.623512     6    -11.302825     3    -11.317252     1     -1.825032
   6    -11.302825     2    -26.623512     6    -11.302825     4    -11.317252     1      2.023199
   6    -11.302825     2    -26.623512     6    -11.302825     5    -11.302825     1      2.749231
   6    -11.302825     2    -26.623512     6    -11.302825     7     -4.228309     1     -0.451601
   6    -11.302825     2    -26.623512     6    -11.302825     8     -4.228309     1      1.898121
   6    -11.302825     2    -26.623512     7     -4.228309     1    -26.623512     1     -2.541850
   6    -11.302825     2    -26.623512     7     -4.228309     2    -26.623512     1     -1.371424
   6    -11.302825     2    -26.623512     7     -4.228309     3    -11.317252     1      2.426755
   6    -11.302825     2    -26.623512     7     -4.228309     4    -11.317252     1     -1.100094
   6    -11.302825     2    -26.623512     7     -4.228309     5    -11.302825     1     -1.898121
   6    -11.302825     2    -26.623512     7     -4.228309     6    -11.302825     1      0.451601
   6    -11.302825     2    -26.623512     7     -4.228309     8     -4.228309     1     -2.282205
   6    -11.302825     2    -26.623512     8     -4.228309     1    -26.623512     1      1.371424
   6    -11.302825     2    -26.623512     8     -4.228309     2    -26.623512     1     -2.541850
   6    -11.302825     2    -26.623512     8     -4.228309     3    -11.317252     1     -1.100094
   6    -11.302825     2    -26.623512     8     -4.228309     4    -11.317252     1     -2.426755
   6    -11.302825     2    -26.623512     8     -4.228309     5    -11.302825     1     -0.451601
   6    -11.302825     2    -26.623512     8     -4.228309     6    -11.302825     1     -1.898121
   6    -11.302825     2    -26.623512     8     -4.228309     7     -4.228309     1      2.282205
   6    -11.302825     3    -11.317252     1    -26.623512     2    -26.623512     1      4.042515
   6    -11.302825     3    -11.317252     1    -26.623512     3    -11.317252     1     -0.000060
   6    -11.302825     3    -11.317252     1    -26.623512     4    -11.317252     1      3.153331
   6    -11.302825     3    -11.317252     1    -26.623512     5    -11.302825     1      1.825032
   6    -11.302825     3    -11.317252     1    -26.623512     6    -11.302825     1      2.727196
   6    -11.302825     3    -11.317252     1    -26.623512     7     -4.228309     1     -2.179496
   6    -11.302825     3    -11.317252     1    -26.623512     8     -4.228309     1      1.647128
   6    -11.302825     3    -11.317252     2    -26.623512     1    -26.623512     1     -4.042515
   6    -11.302825     3    -11.317252     2    -26.623512     3    -11.317252     1      3.153331
   6    -11.302825     3    -11.317252     2    -26.623512     4    -11.317252     1      0.000060
   6    -11.302825     3    -11.317252     2    -26.623512     5    -11.302825     1     -2.727196
   6    -11.302825     3    -11.317252     2    -26.623512     6    -11.302825     1      1.825032
   6    -11.302825     3    -11.317252     2    -26.623512     7     -4.228309     1     -1.647128
   6    -11.302825     3    -11.317252     2    -26.623512     8     -4.228309     1     -2.179496
   6    -11.302825     3    -11.317252     3    -11.317252     1    -26.623512     1      0.000060
   6    -11.302825     3    -11.317252     3    -11.317252     2    -26.623512     1     -3.153331
   6    -11.302825     3    -11.317252     3    -11.317252     4    -11.317252     1     -2.913037
   6    -11.302825     3    -11.317252     3    -11.317252     5    -11.302825     1     -1.686037
   6    -11.302825     3    -11.317252     3    -11.317252     6    -11.302825     1     -2.111745
   6    -11.302825     3    -11.317252     3    -11.317252     7     -4.228309     1      2.070726
   6    -11.302825     3    -11.317252     3    -11.317252     8     -4.228309     1     -1.312415
   6    -11.302825     3    -11.317252     4    -11.317252     1    -26.623512     1     -3.153331
   6    -11.302825     3    -11.317252     4    -11.317252     2    -26.623512     1     -0.000060
